temperatura_sensor,humedad_ambiente,tiempo_desde_calibracion,nivel_gas_metano,fecha,hora,nivel_bateria,ciclo_bateria,ID,GasRow,Co2,LPG,timestamp
29.24,49.32,6.05,1976.0,2025-04-04,15:12:43,13.14,1,1926,3952,1185.6,790.4,2025-04-04 15:12:43
29.23,49.37,6.06,1976.0,2025-04-04,15:12:55,13.09,1,1927,3952,1185.6,790.4,2025-04-04 15:12:55
29.2,49.37,6.06,1976.0,2025-04-04,15:13:07,13.04,1,1928,3952,1185.6,790.4,2025-04-04 15:13:07
29.24,49.43,6.06,1970.5,2025-04-04,15:13:20,12.99,1,1929,3941,1182.3,788.2,2025-04-04 15:13:20
29.24,49.44,6.07,1960.0,2025-04-04,15:13:32,12.94,1,1930,3920,1176.0,784.0,2025-04-04 15:13:32
29.23,49.45,6.07,1976.0,2025-04-04,15:13:44,12.89,1,1931,3952,1185.6,790.4,2025-04-04 15:13:44
29.24,49.37,6.07,1971.5,2025-04-04,15:13:56,12.85,1,1932,3943,1182.9,788.6,2025-04-04 15:13:56
29.22,49.37,6.08,1973.0,2025-04-04,15:14:24,12.73,1,1933,3946,1183.8,789.2,2025-04-04 15:14:24
29.24,49.39,6.08,1971.0,2025-04-04,15:14:39,12.67,1,1934,3942,1182.6,788.4,2025-04-04 15:14:39
29.24,49.45,6.09,1968.0,2025-04-04,15:14:51,12.63,1,1935,3936,1180.8,787.2,2025-04-04 15:14:51
29.24,49.43,6.09,1960.0,2025-04-04,15:15:03,12.58,1,1936,3920,1176.0,784.0,2025-04-04 15:15:03
29.24,49.47,6.09,1973.0,2025-04-04,15:15:15,12.53,1,1937,3946,1183.8,789.2,2025-04-04 15:15:15
29.23,49.41,6.1,1969.0,2025-04-04,15:15:27,12.48,1,1938,3938,1181.4,787.6,2025-04-04 15:15:27
29.23,49.43,6.1,1975.5,2025-04-04,15:15:39,12.44,1,1939,3951,1185.3,790.2,2025-04-04 15:15:39
29.22,49.41,6.1,1971.5,2025-04-04,15:15:51,12.39,1,1940,3943,1182.9,788.6,2025-04-04 15:15:51
29.21,49.34,6.11,1947.5,2025-04-04,15:16:03,12.34,1,1941,3895,1168.5,779.0,2025-04-04 15:16:03
29.22,49.42,6.11,1948.5,2025-04-04,15:16:18,12.28,1,1942,3897,1169.1,779.4,2025-04-04 15:16:18
29.23,49.45,6.12,1971.5,2025-04-04,15:16:30,12.23,1,1943,3943,1182.9,788.6,2025-04-04 15:16:30
29.23,49.43,6.12,1968.5,2025-04-04,15:16:41,12.19,1,1944,3937,1181.1,787.4,2025-04-04 15:16:41
29.23,49.41,6.12,1964.5,2025-04-04,15:16:58,12.12,1,1945,3929,1178.7,785.8,2025-04-04 15:16:58
29.23,49.39,6.13,1977.5,2025-04-04,15:17:09,12.08,1,1946,3955,1186.5,791.0,2025-04-04 15:17:09
29.2,49.41,6.13,1974.0,2025-04-04,15:17:21,12.03,1,1947,3948,1184.4,789.6,2025-04-04 15:17:21
29.2,49.47,6.13,1976.0,2025-04-04,15:17:33,11.98,1,1948,3952,1185.6,790.4,2025-04-04 15:17:33
29.19,49.51,6.14,1973.0,2025-04-04,15:17:45,11.94,1,1949,3946,1183.8,789.2,2025-04-04 15:17:45
29.23,49.5,6.14,1981.0,2025-04-04,15:17:59,11.88,1,1950,3962,1188.6,792.4,2025-04-04 15:17:59
29.2,49.44,6.14,1971.5,2025-04-04,15:18:11,11.83,1,1951,3943,1182.9,788.6,2025-04-04 15:18:11
29.21,49.48,6.15,1971.5,2025-04-04,15:18:25,11.78,1,1952,3943,1182.9,788.6,2025-04-04 15:18:25
29.2,49.46,6.15,1968.5,2025-04-04,15:18:37,11.73,1,1953,3937,1181.1,787.4,2025-04-04 15:18:37
29.2,49.46,6.15,1970.5,2025-04-04,15:18:49,11.68,1,1954,3941,1182.3,788.2,2025-04-04 15:18:49
29.2,49.47,6.16,1968.5,2025-04-04,15:19:01,11.63,1,1955,3937,1181.1,787.4,2025-04-04 15:19:01
29.19,49.5,6.16,1972.5,2025-04-04,15:19:13,11.59,1,1956,3945,1183.5,789.0,2025-04-04 15:19:13
29.23,49.49,6.16,1960.0,2025-04-04,15:19:29,11.52,1,1957,3920,1176.0,784.0,2025-04-04 15:19:29
29.2,49.5,6.17,1968.5,2025-04-04,15:19:44,11.46,1,1958,3937,1181.1,787.4,2025-04-04 15:19:44
29.19,49.45,6.17,1967.0,2025-04-04,15:19:55,11.42,1,1959,3934,1180.2,786.8,2025-04-04 15:19:55
29.21,49.5,6.18,1971.0,2025-04-04,15:20:10,11.36,1,1960,3942,1182.6,788.4,2025-04-04 15:20:10
29.22,49.44,6.18,1973.5,2025-04-04,15:20:22,11.31,1,1961,3947,1184.1,789.4,2025-04-04 15:20:22
29.2,49.45,6.18,1969.0,2025-04-04,15:20:37,11.25,1,1962,3938,1181.4,787.6,2025-04-04 15:20:37
29.21,49.41,6.19,1976.0,2025-04-04,15:20:48,11.21,1,1963,3952,1185.6,790.4,2025-04-04 15:20:48
29.2,49.45,6.19,1973.0,2025-04-04,15:21:01,11.16,1,1964,3946,1183.8,789.2,2025-04-04 15:21:01
29.2,49.44,6.19,1972.5,2025-04-04,15:21:13,11.11,1,1965,3945,1183.5,789.0,2025-04-04 15:21:13
29.19,49.43,6.2,1971.5,2025-04-04,15:21:25,11.06,1,1966,3943,1182.9,788.6,2025-04-04 15:21:25
29.2,49.41,6.2,1963.5,2025-04-04,15:21:36,11.02,1,1967,3927,1178.1,785.4,2025-04-04 15:21:36
29.2,49.38,6.2,1969.0,2025-04-04,15:21:50,10.96,1,1968,3938,1181.4,787.6,2025-04-04 15:21:50
29.21,49.43,6.21,1967.5,2025-04-04,15:22:02,10.91,1,1969,3935,1180.5,787.0,2025-04-04 15:22:02
29.22,49.43,6.21,1973.5,2025-04-04,15:22:14,10.86,1,1970,3947,1184.1,789.4,2025-04-04 15:22:14
29.22,49.42,6.21,1972.5,2025-04-04,15:22:27,10.82,1,1971,3945,1183.5,789.0,2025-04-04 15:22:27
24.37,59.33,6.48,2016.0,2025-04-04,15:38:12,99.81,1,1972,4032,1209.6,806.4,2025-04-04 15:38:12
24.62,59.09,6.48,2014.5,2025-04-04,15:38:29,99.74,1,1973,4029,1208.7,805.8,2025-04-04 15:38:29
24.78,58.87,6.48,2016.0,2025-04-04,15:38:41,99.7,1,1974,4032,1209.6,806.4,2025-04-04 15:38:41
24.94,58.63,6.49,2017.0,2025-04-04,15:38:53,99.65,1,1975,4034,1210.2,806.8,2025-04-04 15:38:53
25.12,58.31,6.49,2016.5,2025-04-04,15:39:07,99.59,1,1976,4033,1209.9,806.6,2025-04-04 15:39:07
25.28,58.06,6.5,2012.5,2025-04-04,15:39:19,99.55,1,1977,4025,1207.5,805.0,2025-04-04 15:39:19
25.45,57.78,6.5,2029.5,2025-04-04,15:39:31,99.5,1,1978,4059,1217.7,811.8,2025-04-04 15:39:31
